latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-32.86193,-56.54087,296.68,0.45,0.39,2026-06-15,444,N,VIIRS,n,2.0NRT,278.49,1.11,N
-31.54243,-58.96899,303.15,0.4,0.44,2026-06-15,444,N,VIIRS,n,2.0NRT,272.49,0.86,N
-31.54154,-58.97322,297.19,0.4,0.44,2026-06-15,444,N,VIIRS,n,2.0NRT,272.18,0.86,N
-16.72762,-67.15693,336.59,0.51,0.49,2026-06-15,620,N,VIIRS,n,2.0NRT,285.23,4.32,N
-16.72732,-67.15538,309.48,0.51,0.5,2026-06-15,620,N,VIIRS,n,2.0NRT,283.4,2.28,N
-16.72688,-67.159,333.47,0.51,0.5,2026-06-15,620,N,VIIRS,n,2.0NRT,285.54,5.14,N
-15.78654,-71.85678,306.55,0.42,0.38,2026-06-15,620,N,VIIRS,n,2.0NRT,266.65,1.39,N
-23.82286,-70.31534,298.41,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,280.13,0.84,N
-23.82238,-70.31942,297.97,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,281.24,0.84,N
-23.78252,-70.31848,303.27,0.4,0.44,2026-06-15,622,N,VIIRS,n,2.0NRT,281.82,1.51,N
-33.29583,-70.73005,302.79,0.49,0.49,2026-06-15,627,N,VIIRS,n,2.0NRT,274.31,1.32,N
-32.80339,-70.95263,324.33,0.47,0.48,2026-06-15,627,N,VIIRS,n,2.0NRT,268.48,3.4,N
-32.80046,-70.95451,318.77,0.47,0.48,2026-06-15,627,N,VIIRS,n,2.0NRT,269.82,3.02,N
-15.15021,-39.46228,339.25,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.4,5.34,D
-15.14844,-39.46552,341.13,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.03,6.34,D
-15.14356,-39.46381,326.56,0.63,0.72,2026-06-15,1529,N,VIIRS,n,2.0NRT,290.44,5.34,D
-17.4411,-40.20323,367,0.74,0.76,2026-06-15,1531,N,VIIRS,h,2.0NRT,292.42,36.25,D
-12.95151,-40.77308,327.88,0.72,0.76,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.45,4.31,D
-10.91091,-40.15992,339.57,0.62,0.72,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.53,6.86,D
-10.90739,-40.16282,345.44,0.62,0.72,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.62,9.82,D
-10.58016,-37.44933,328.75,0.41,0.6,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.66,2.13,D
-9.83144,-38.96512,330.42,0.5,0.66,2026-06-15,1531,N,VIIRS,n,2.0NRT,295.14,2.77,D
-7.56708,-39.91945,336.89,0.54,0.68,2026-06-15,1531,N,VIIRS,n,2.0NRT,294.19,3.69,D
-6.78461,-39.18938,336.38,0.47,0.64,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.84,5,D
-6.78169,-39.18836,337.11,0.47,0.64,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.3,5.68,D
-5.52306,-37.48483,345.72,0.35,0.56,2026-06-15,1531,N,VIIRS,n,2.0NRT,297.07,3.64,D
-5.24807,-38.1734,367,0.38,0.59,2026-06-15,1533,N,VIIRS,h,2.0NRT,299.68,5.34,D
-3.63445,-43.18012,333.88,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,291.21,5.88,D
-3.62717,-43.18114,336.59,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,291.46,7.31,D
-3.62633,-43.18015,329.09,0.79,0.78,2026-06-15,1533,N,VIIRS,n,2.0NRT,290.97,5.99,D
-3.59673,-38.85903,338.51,0.4,0.6,2026-06-15,1533,N,VIIRS,n,2.0NRT,296.03,4.41,D
-3.58002,-38.86148,330.97,0.4,0.6,2026-06-15,1533,N,VIIRS,n,2.0NRT,294.91,3.08,D
-33.83965,-54.80995,326,0.48,0.48,2026-06-15,1705,N,VIIRS,n,2.0NRT,287.32,2.4,D
-33.37461,-58.76744,334.24,0.4,0.6,2026-06-15,1705,N,VIIRS,n,2.0NRT,286.26,2.93,D
-33.37254,-58.76686,330.54,0.4,0.6,2026-06-15,1705,N,VIIRS,n,2.0NRT,286.14,2.79,D
-33.11319,-57.94864,331.84,0.36,0.57,2026-06-15,1705,N,VIIRS,n,2.0NRT,285.69,2.28,D
-32.08303,-55.06156,325.7,0.48,0.48,2026-06-15,1705,N,VIIRS,n,2.0NRT,287.95,5.15,D
-31.92951,-59.93085,346.71,0.45,0.63,2026-06-15,1707,N,VIIRS,n,2.0NRT,289.71,4.15,D
-31.85041,-59.67186,347.79,0.44,0.62,2026-06-15,1707,N,VIIRS,n,2.0NRT,291.4,4.16,D
-31.84901,-59.67184,345.74,0.44,0.62,2026-06-15,1707,N,VIIRS,n,2.0NRT,290.53,5.47,D
-31.62815,-59.27665,331.61,0.41,0.61,2026-06-15,1707,N,VIIRS,n,2.0NRT,287.16,2.18,D
-31.62679,-59.27576,333.08,0.41,0.61,2026-06-15,1707,N,VIIRS,n,2.0NRT,286.78,2.53,D
-31.54341,-58.97229,327.44,0.4,0.6,2026-06-15,1707,N,VIIRS,n,2.0NRT,290.33,6.3,D
-31.54312,-58.968,350.8,0.4,0.6,2026-06-15,1707,N,VIIRS,n,2.0NRT,290.59,8.41,D
-31.41171,-58.57904,355.96,0.37,0.58,2026-06-15,1707,N,VIIRS,n,2.0NRT,292.23,13.07,D
-31.41142,-58.57499,367,0.37,0.58,2026-06-15,1707,N,VIIRS,h,2.0NRT,295.24,21.88,D
-29.37535,-60.82607,334.06,0.49,0.65,2026-06-15,1707,N,VIIRS,n,2.0NRT,276.61,2.68,D
-27.35148,-56.93837,327.01,0.54,0.51,2026-06-15,1707,N,VIIRS,n,2.0NRT,288.36,6.01,D
-27.06638,-56.9787,331.63,0.54,0.51,2026-06-15,1707,N,VIIRS,n,2.0NRT,287.18,3.98,D
-26.78294,-57.43895,338.58,0.57,0.52,2026-06-15,1707,N,VIIRS,n,2.0NRT,289.16,7.74,D
-26.55597,-55.76514,347.16,0.45,0.47,2026-06-15,1707,N,VIIRS,n,2.0NRT,282.28,9.13,D
-26.55578,-55.76352,338.96,0.45,0.47,2026-06-15,1707,N,VIIRS,n,2.0NRT,281.7,6.56,D
-25.11428,-54.3343,328.41,0.54,0.42,2026-06-15,1707,N,VIIRS,n,2.0NRT,279.37,0.33,D
-24.88633,-56.61641,342.68,0.48,0.48,2026-06-15,1707,N,VIIRS,n,2.0NRT,272.75,8.34,D
-22.6657,-40.23728,337.58,0.36,0.57,2026-06-15,1707,N,VIIRS,n,2.0NRT,287.57,2.8,D
-20.01909,-43.19793,340.39,0.53,0.5,2026-06-15,1709,N,VIIRS,n,2.0NRT,289.53,6.3,D
-19.08311,-40.1324,329.55,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,292.39,3.5,D
-19.07504,-40.17764,329.05,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,292.15,2.34,D
-19.04823,-45.00205,333.9,0.43,0.46,2026-06-15,1709,N,VIIRS,n,2.0NRT,290.41,3.73,D
-18.95762,-40.71023,327.16,0.4,0.6,2026-06-15,1709,N,VIIRS,n,2.0NRT,293.23,1.89,D
-18.8924,-40.18801,356.46,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.73,6.36,D
-18.89138,-40.18589,355.25,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.44,5.8,D
-18.85968,-40.22968,328.77,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,292.24,3.17,D
-18.85881,-40.22567,326.76,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.26,4.05,D
-18.85673,-43.61592,340.8,0.52,0.5,2026-06-15,1709,N,VIIRS,n,2.0NRT,292.85,16.87,D
-18.85568,-43.61773,326.02,0.52,0.5,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.89,7.24,D
-18.85484,-43.6135,339.68,0.52,0.5,2026-06-15,1709,N,VIIRS,n,2.0NRT,290.94,7.24,D
-18.60423,-40.44609,330.54,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,290.57,3.25,D
-18.59474,-40.45686,333.2,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.91,3.79,D
-17.89149,-39.90736,336.09,0.47,0.64,2026-06-15,1709,N,VIIRS,n,2.0NRT,293.34,5.57,D
-17.88839,-39.90784,336.96,0.47,0.64,2026-06-15,1709,N,VIIRS,n,2.0NRT,293.2,6.79,D
-17.57454,-46.52585,341.26,0.55,0.43,2026-06-15,1709,N,VIIRS,n,2.0NRT,299.48,5.84,D
-17.57156,-46.53179,335.31,0.55,0.43,2026-06-15,1709,N,VIIRS,n,2.0NRT,300.01,5.84,D
-17.56372,-46.53327,336.3,0.55,0.43,2026-06-15,1709,N,VIIRS,n,2.0NRT,301.34,5.17,D
-16.50328,-39.88367,327.29,0.5,0.66,2026-06-15,1709,N,VIIRS,n,2.0NRT,290.86,3.31,D
-16.39846,-39.46212,337.62,0.53,0.67,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.48,6.44,D
-15.74724,-39.19432,330.23,0.57,0.69,2026-06-15,1709,N,VIIRS,n,2.0NRT,289.48,3.63,D
-15.40952,-41.51565,325.78,0.41,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.69,1.15,D
-15.08311,-43.86742,343.95,0.59,0.53,2026-06-15,1709,N,VIIRS,n,2.0NRT,299.38,9.14,D
-14.86787,-41.60513,356.53,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,296.39,12.61,D
-14.86707,-41.60114,349.6,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,297.06,15.74,D
-14.86463,-41.60523,356.77,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,296.08,12,D
-14.86381,-41.60132,352.33,0.42,0.61,2026-06-15,1709,N,VIIRS,n,2.0NRT,296.91,15.28,D
-14.73793,-43.94344,346.02,0.59,0.53,2026-06-15,1709,N,VIIRS,n,2.0NRT,302.18,9.49,D
-14.67796,-40.23872,327.27,0.52,0.67,2026-06-15,1709,N,VIIRS,n,2.0NRT,291.57,3.18,D
-14.3732,-41.58465,349.67,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,298.25,9.47,D
-14.37238,-41.58061,342.93,0.43,0.62,2026-06-15,1709,N,VIIRS,n,2.0NRT,298.32,11.2,D
-16.24413,-53.7305,343.26,0.42,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,291.84,5.11,D
-15.35648,-50.90903,335.42,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.5,2.03,D
-15.35256,-50.90595,335.22,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.08,2.01,D
-15.07458,-55.81297,335.42,0.5,0.41,2026-06-15,1711,N,VIIRS,n,2.0NRT,295.51,3.75,D
-15.07083,-55.81356,351.88,0.5,0.41,2026-06-15,1711,N,VIIRS,n,2.0NRT,296.68,13.39,D
-15.00908,-48.28219,343.06,0.48,0.4,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.28,10.37,D
-14.74395,-52.66703,336.85,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,296.42,7.92,D
-14.74341,-52.66343,343.56,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,297.15,8.25,D
-14.54915,-51.94059,339.68,0.38,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.77,9.63,D
-14.51339,-45.30561,330.55,0.49,0.48,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.16,5.04,D
-14.51041,-45.30259,336.52,0.49,0.48,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.13,10.67,D
-14.50895,-45.30656,340.39,0.49,0.48,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.66,5.04,D
-14.32447,-47.51512,331.4,0.54,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,298.8,6.09,D
-14.3236,-47.51009,331.82,0.54,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,298.41,6.09,D
-14.31889,-42.30017,341.04,0.39,0.59,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.75,6.07,D
-14.29913,-42.79982,341.95,0.36,0.57,2026-06-15,1711,N,VIIRS,n,2.0NRT,298.01,3.03,D
-14.26709,-52.02312,330.94,0.38,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.37,5.42,D
-14.15442,-41.95696,340.97,0.41,0.61,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.37,5.68,D
-14.11773,-59.45608,345.74,0.54,0.51,2026-06-15,1711,N,VIIRS,n,2.0NRT,292.36,8.81,D
-14.11305,-59.45675,367,0.54,0.51,2026-06-15,1711,N,VIIRS,h,2.0NRT,292.85,8.81,D
-14.11243,-59.45169,329.42,0.54,0.51,2026-06-15,1711,N,VIIRS,n,2.0NRT,293.42,8.81,D
-14.01548,-51.39859,335.34,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.05,2.5,D
-14.01492,-51.39499,332.32,0.39,0.36,2026-06-15,1711,N,VIIRS,l,2.0NRT,304.57,2.5,D
-13.98603,-42.71565,332.25,0.37,0.58,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.48,3.93,D
-13.96852,-53.94598,345.63,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.76,23.57,D
-13.96511,-53.94651,341.33,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.77,3.92,D
-13.95254,-41.31536,337.19,0.45,0.63,2026-06-15,1711,N,VIIRS,n,2.0NRT,296.43,3.55,D
-13.88729,-54.07854,351.63,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.26,9.9,D
-13.88386,-54.07906,335.06,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.88,4.51,D
-13.8833,-54.07526,342.1,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.39,4.51,D
-13.8641,-54.01604,343.73,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.02,21.41,D
-13.86068,-54.01657,330.24,0.41,0.37,2026-06-15,1711,N,VIIRS,l,2.0NRT,301.03,3.94,D
-13.86013,-54.01286,334.89,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.36,6.66,D
-13.85605,-54.03276,338.07,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.9,3.99,D
-13.85286,-53.98709,342.15,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.06,7.87,D
-13.85218,-54.00636,331.89,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.11,3.76,D
-13.84876,-54.00684,334.51,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,298.81,3.76,D
-13.84821,-54.00309,342.39,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.32,3.76,D
-13.84766,-53.99936,335.13,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.74,5.84,D
-13.78445,-47.09256,333.09,0.39,0.44,2026-06-15,1711,N,VIIRS,n,2.0NRT,299.97,3.74,D
-13.66568,-60.5372,340.23,0.62,0.54,2026-06-15,1711,N,VIIRS,n,2.0NRT,289.08,0.6,D
-13.66334,-39.33463,326.84,0.62,0.71,2026-06-15,1711,N,VIIRS,n,2.0NRT,290.74,4.58,D
-13.58001,-45.24178,340.81,0.51,0.49,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.29,5.45,D
-13.55237,-47.85168,336.01,0.53,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.21,7.77,D
-13.55126,-47.84987,347.63,0.53,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.22,13.67,D
-13.40502,-39.38851,325.78,0.62,0.71,2026-06-15,1711,N,VIIRS,n,2.0NRT,290.59,3.49,D
-13.28766,-40.33905,367,0.54,0.68,2026-06-15,1711,N,VIIRS,h,2.0NRT,295.31,10.01,D
-13.1885,-50.51524,342.65,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.3,5.65,D
-13.18508,-50.51581,348.01,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.03,5.65,D
-12.91204,-54.22284,346.11,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.76,5.78,D
-12.90917,-54.22712,333.89,0.41,0.37,2026-06-15,1711,N,VIIRS,l,2.0NRT,305.07,5.78,D
-12.90862,-54.22336,351.39,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.38,5.78,D
-12.9052,-54.22388,339.49,0.41,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.58,5.83,D
-12.84389,-45.95368,333.1,0.47,0.48,2026-06-15,1711,N,VIIRS,l,2.0NRT,306.19,12.43,D
-12.80764,-49.41702,340.52,0.45,0.39,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.14,5.46,D
-12.80383,-54.86382,340.73,0.43,0.38,2026-06-15,1711,N,VIIRS,n,2.0NRT,309.32,7.46,D
-12.76496,-39.33726,333.24,0.64,0.72,2026-06-15,1711,N,VIIRS,n,2.0NRT,292.23,5.25,D
-12.73893,-46.29324,333.16,0.45,0.47,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.11,4.11,D
-12.73812,-46.29688,332.54,0.45,0.47,2026-06-15,1711,N,VIIRS,l,2.0NRT,302.63,6.33,D
-12.73679,-46.28149,332.14,0.45,0.47,2026-06-15,1711,N,VIIRS,l,2.0NRT,303.37,2.49,D
-12.7345,-46.30161,332.48,0.45,0.47,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.58,2.74,D
-12.68799,-54.57867,345.72,0.42,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.32,10.38,D
-12.68454,-54.57919,345.12,0.42,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.71,7.61,D
-12.68108,-54.57971,348.56,0.42,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.83,7.61,D
-12.67762,-54.58023,348.16,0.42,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.61,8.16,D
-12.65637,-47.66595,333.78,0.56,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.34,15.83,D
-12.65479,-47.66936,339.92,0.56,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,307.07,22.58,D
-12.65241,-47.66664,334.3,0.56,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.26,15.83,D
-12.65083,-47.67005,336.34,0.56,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.99,22.58,D
-12.55304,-57.16816,342.58,0.55,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.06,6.52,D
-12.54979,-57.17377,335.34,0.55,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.52,6.52,D
-12.5491,-57.16869,331.3,0.55,0.43,2026-06-15,1711,N,VIIRS,l,2.0NRT,303.84,6.52,D
-12.54584,-57.1743,329.98,0.55,0.43,2026-06-15,1711,N,VIIRS,l,2.0NRT,301.18,5.55,D
-12.54515,-57.16924,336.25,0.55,0.43,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.51,5.55,D
-12.54309,-57.15408,329.52,0.55,0.43,2026-06-15,1711,N,VIIRS,l,2.0NRT,303.8,9.14,D
-12.4782,-48.18603,331.04,0.53,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,300.91,5,D
-12.46735,-49.11853,338.05,0.47,0.4,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.56,6.01,D
-12.42308,-47.91105,336.58,0.55,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.36,8.18,D
-12.42005,-47.91683,332.93,0.55,0.42,2026-06-15,1711,N,VIIRS,l,2.0NRT,302.96,3.61,D
-12.29597,-52.50352,339.77,0.38,0.36,2026-06-15,1711,N,VIIRS,l,2.0NRT,312.13,6.18,D
-12.17174,-43.20528,344.21,0.37,0.58,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.38,2.84,D
-12.16934,-43.20784,343.32,0.37,0.58,2026-06-15,1711,N,VIIRS,n,2.0NRT,308.09,3.08,D
-12.16868,-43.20445,334.11,0.37,0.58,2026-06-15,1711,N,VIIRS,l,2.0NRT,304.89,3.08,D
-12.1664,-43.2063,332.15,0.37,0.58,2026-06-15,1711,N,VIIRS,l,2.0NRT,306.35,2.84,D
-12.13508,-51.29281,339.29,0.4,0.37,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.91,3.48,D
-12.06819,-47.549,339.7,0.39,0.44,2026-06-15,1711,N,VIIRS,n,2.0NRT,306.75,21.97,D
-12.06747,-45.2777,342.92,0.54,0.51,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.62,8.6,D
-12.06417,-47.54971,351.39,0.39,0.44,2026-06-15,1711,N,VIIRS,n,2.0NRT,309.36,21.97,D
-12.03423,-47.80383,335.83,0.56,0.43,2026-06-15,1711,N,VIIRS,l,2.0NRT,307.55,8.28,D
-12.03278,-47.80726,335.56,0.56,0.43,2026-06-15,1711,N,VIIRS,l,2.0NRT,306.55,5.77,D
-11.98191,-48.19727,338.44,0.54,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.49,4.78,D
-11.97804,-48.19795,346.71,0.54,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,307.56,19.92,D
-11.91716,-57.03424,347.31,0.53,0.42,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.67,8.51,D
-11.90924,-48.45613,332.03,0.52,0.41,2026-06-15,1711,N,VIIRS,l,2.0NRT,303.65,2.17,D
-11.89024,-55.13367,351.02,0.43,0.38,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.33,10.38,D
-11.89017,-55.13353,353.88,0.43,0.38,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.18,12.64,D
-11.83813,-46.6403,347.57,0.45,0.47,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.44,7.85,D
-11.83583,-46.64053,344.71,0.44,0.46,2026-06-15,1711,N,VIIRS,n,2.0NRT,301.36,8.71,D
-11.83509,-46.63646,342.02,0.44,0.46,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.13,11.8,D
-11.83314,-46.63696,343.02,0.45,0.47,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.6,11.84,D
-11.83132,-51.62164,344.51,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,304.14,14.19,D
-11.83088,-44.74052,341.08,0.59,0.53,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.11,4.43,D
-11.83076,-51.61803,354.34,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.15,14.19,D
-11.82851,-44.74263,338.25,0.59,0.53,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.11,7.17,D
-11.82797,-51.62217,337.83,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,302.61,5.53,D
-11.82743,-44.73661,344.35,0.59,0.53,2026-06-15,1711,N,VIIRS,n,2.0NRT,303.98,7.17,D
-11.8274,-51.61858,338.61,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,305.46,5.53,D
-11.82684,-51.61498,348.93,0.39,0.36,2026-06-15,1711,N,VIIRS,n,2.0NRT,307.02,5.28,D
